,group_id,graph_id,op_id,order,dispatch
70,group0,6,node71,6.0,maca
71,group0,6,node79,9.0,maca
72,group0,6,node76,11.0,maca
73,group0,6,node72,12.0,maca
74,group0,6,node80,13.0,maca
75,group0,5,node63,6.0,maca
76,group0,5,node55,1.0,maca
77,group0,5,node59,0.0,maca
78,group0,5,node53,4.0,maca
79,group0,5,node64,8.0,maca
80,group0,5,node56,3.0,maca
81,group0,5,node60,2.0,maca
82,group0,5,node54,11.0,maca
83,group0,5,node65,12.0,maca
84,group0,5,node57,5.0,maca
85,group0,5,node61,7.0,maca
86,group0,5,node58,9.0,maca
87,group0,5,node62,10.0,maca
88,group0,5,node66,13.0,maca
89,group0,4,node41,1.0,maca
90,group0,4,node45,0.0,maca
91,group0,4,node39,4.0,maca
92,group0,4,node49,2.0,maca
93,group0,4,node42,3.0,maca
94,group0,4,node46,8.0,maca
95,group0,4,node40,9.0,maca
96,group0,4,node50,6.0,maca
97,group0,4,node43,5.0,maca
98,group0,4,node47,11.0,maca
99,group0,4,node51,7.0,maca
